"state","county_name","year","state_po","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"ALABAMA","MONTGOMERY",2024,"AL","1101","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",30477,89798,"20260225","TOTAL"
"ALABAMA","MONTGOMERY",2024,"AL","1101","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",57946,89798,"20260225","TOTAL"
"ALABAMA","MORGAN",2024,"AL","1103","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",12392,53543,"20260225","TOTAL"
"ALABAMA","MORGAN",2024,"AL","1103","US PRESIDENT","OTHER","OTHER",550,53543,"20260225","TOTAL"
"ALABAMA","MORGAN",2024,"AL","1103","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",152,53543,"20260225","TOTAL"
"ALABAMA","MORGAN",2024,"AL","1103","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",40449,53543,"20260225","TOTAL"
"ALABAMA","PERRY",2024,"AL","1105","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1269,4465,"20260225","TOTAL"
"ALABAMA","PERRY",2024,"AL","1105","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",2,4465,"20260225","TOTAL"
"ALABAMA","PERRY",2024,"AL","1105","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3174,4465,"20260225","TOTAL"
"ALABAMA","PERRY",2024,"AL","1105","US PRESIDENT","OTHER","OTHER",20,4465,"20260225","TOTAL"
"ALABAMA","PICKENS",2024,"AL","1107","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5465,8912,"20260225","TOTAL"
"ALABAMA","PICKENS",2024,"AL","1107","US PRESIDENT","OTHER","OTHER",48,8912,"20260225","TOTAL"
"ALABAMA","PICKENS",2024,"AL","1107","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3388,8912,"20260225","TOTAL"
"ALABAMA","PICKENS",2024,"AL","1107","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",11,8912,"20260225","TOTAL"
"ALABAMA","PIKE",2024,"AL","1109","US PRESIDENT","OTHER","OTHER",73,13216,"20260225","TOTAL"
"ALABAMA","PIKE",2024,"AL","1109","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",20,13216,"20260225","TOTAL"
"ALABAMA","PIKE",2024,"AL","1109","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4899,13216,"20260225","TOTAL"
"ALABAMA","PIKE",2024,"AL","1109","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",8224,13216,"20260225","TOTAL"
"ALABAMA","RANDOLPH",2024,"AL","1111","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",1920,11091,"20260225","TOTAL"
"ALABAMA","RANDOLPH",2024,"AL","1111","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",8,11091,"20260225","TOTAL"
"ALABAMA","RANDOLPH",2024,"AL","1111","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",9102,11091,"20260225","TOTAL"
"ALABAMA","RANDOLPH",2024,"AL","1111","US PRESIDENT","OTHER","OTHER",61,11091,"20260225","TOTAL"
"ALABAMA","RUSSELL",2024,"AL","1113","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",45,20718,"20260225","TOTAL"
"ALABAMA","RUSSELL",2024,"AL","1113","US PRESIDENT","OTHER","OTHER",173,20718,"20260225","TOTAL"
"ALABAMA","RUSSELL",2024,"AL","1113","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",10078,20718,"20260225","TOTAL"
"ALABAMA","RUSSELL",2024,"AL","1113","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",10422,20718,"20260225","TOTAL"
"ALABAMA","SHELBY",2024,"AL","1117","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",79666,114698,"20260225","TOTAL"
"ALABAMA","SHELBY",2024,"AL","1117","US PRESIDENT","OTHER","OTHER",1619,114698,"20260225","TOTAL"
"ALABAMA","SHELBY",2024,"AL","1117","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",33087,114698,"20260225","TOTAL"
"ALABAMA","SHELBY",2024,"AL","1117","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",326,114698,"20260225","TOTAL"
"ALABAMA","ST. CLAIR",2024,"AL","1115","US PRESIDENT","OTHER","OTHER",314,43526,"20260225","TOTAL"
"ALABAMA","ST. CLAIR",2024,"AL","1115","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",7640,43526,"20260225","TOTAL"
"ALABAMA","ST. CLAIR",2024,"AL","1115","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",71,43526,"20260225","TOTAL"
"ALABAMA","ST. CLAIR",2024,"AL","1115","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",35501,43526,"20260225","TOTAL"
"ALABAMA","SUMTER",2024,"AL","1119","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3725,5307,"20260225","TOTAL"
"ALABAMA","SUMTER",2024,"AL","1119","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1542,5307,"20260225","TOTAL"
"ALABAMA","SUMTER",2024,"AL","1119","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",3,5307,"20260225","TOTAL"
"ALABAMA","SUMTER",2024,"AL","1119","US PRESIDENT","OTHER","OTHER",37,5307,"20260225","TOTAL"
"ALABAMA","TALLADEGA",2024,"AL","1121","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",41,33250,"20260225","TOTAL"
"ALABAMA","TALLADEGA",2024,"AL","1121","US PRESIDENT","OTHER","OTHER",211,33250,"20260225","TOTAL"
"ALABAMA","TALLADEGA",2024,"AL","1121","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",22100,33250,"20260225","TOTAL"
"ALABAMA","TALLADEGA",2024,"AL","1121","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",10898,33250,"20260225","TOTAL"
"ALABAMA","TALLAPOOSA",2024,"AL","1123","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4975,20023,"20260225","TOTAL"
"ALABAMA","TALLAPOOSA",2024,"AL","1123","US PRESIDENT","OTHER","OTHER",133,20023,"20260225","TOTAL"
"ALABAMA","TALLAPOOSA",2024,"AL","1123","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",31,20023,"20260225","TOTAL"
"ALABAMA","TALLAPOOSA",2024,"AL","1123","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",14884,20023,"20260225","TOTAL"
"ALABAMA","TUSCALOOSA",2024,"AL","1125","US PRESIDENT","OTHER","OTHER",966,85256,"20260225","TOTAL"
"ALABAMA","TUSCALOOSA",2024,"AL","1125","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",33399,85256,"20260225","TOTAL"
"ALABAMA","TUSCALOOSA",2024,"AL","1125","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",167,85256,"20260225","TOTAL"
"ALABAMA","TUSCALOOSA",2024,"AL","1125","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",50724,85256,"20260225","TOTAL"
"ALABAMA","WALKER",2024,"AL","1127","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4102,29786,"20260225","TOTAL"
"ALABAMA","WALKER",2024,"AL","1127","US PRESIDENT","OTHER","OTHER",178,29786,"20260225","TOTAL"
"ALABAMA","WALKER",2024,"AL","1127","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",25464,29786,"20260225","TOTAL"
"ALABAMA","WALKER",2024,"AL","1127","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",42,29786,"20260225","TOTAL"
"ALABAMA","WASHINGTON",2024,"AL","1129","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",1863,8441,"20260225","TOTAL"
"ALABAMA","WASHINGTON",2024,"AL","1129","US PRESIDENT","OTHER","OTHER",38,8441,"20260225","TOTAL"
"ALABAMA","WASHINGTON",2024,"AL","1129","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",6,8441,"20260225","TOTAL"
"ALABAMA","WASHINGTON",2024,"AL","1129","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6534,8441,"20260225","TOTAL"
"ALABAMA","WILCOX",2024,"AL","1131","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",3,5263,"20260225","TOTAL"
"ALABAMA","WILCOX",2024,"AL","1131","US PRESIDENT","OTHER","OTHER",18,5263,"20260225","TOTAL"
"ALABAMA","WILCOX",2024,"AL","1131","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3449,5263,"20260225","TOTAL"
"ALABAMA","WILCOX",2024,"AL","1131","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1793,5263,"20260225","TOTAL"
"ALABAMA","WINSTON",2024,"AL","1133","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",884,11149,"20260225","TOTAL"
"ALABAMA","WINSTON",2024,"AL","1133","US PRESIDENT","OTHER","OTHER",64,11149,"20260225","TOTAL"
"ALABAMA","WINSTON",2024,"AL","1133","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",10,11149,"20260225","TOTAL"
"ALABAMA","WINSTON",2024,"AL","1133","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",10191,11149,"20260225","TOTAL"
"ALASKA","DISTRICT 01",2024,"AK","2001","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",73,8584,"20260225","TOTAL"
"ALASKA","DISTRICT 01",2024,"AK","2001","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4861,8584,"20260225","TOTAL"
"ALASKA","DISTRICT 01",2024,"AK","2001","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3367,8584,"20260225","TOTAL"
"ALASKA","DISTRICT 01",2024,"AK","2001","US PRESIDENT","OTHER","OTHER",283,8584,"20260225","TOTAL"
"ALASKA","DISTRICT 02",2024,"AK","2002","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",75,9563,"20260225","TOTAL"
"ALASKA","DISTRICT 02",2024,"AK","2002","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4534,9563,"20260225","TOTAL"
"ALASKA","DISTRICT 02",2024,"AK","2002","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4571,9563,"20260225","TOTAL"
"ALASKA","DISTRICT 02",2024,"AK","2002","US PRESIDENT","OTHER","OTHER",383,9563,"20260225","TOTAL"
"ALASKA","DISTRICT 03",2024,"AK","2003","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",127,11107,"20260225","TOTAL"
"ALASKA","DISTRICT 03",2024,"AK","2003","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4496,11107,"20260225","TOTAL"
"ALASKA","DISTRICT 03",2024,"AK","2003","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",6130,11107,"20260225","TOTAL"
"ALASKA","DISTRICT 03",2024,"AK","2003","US PRESIDENT","OTHER","OTHER",354,11107,"20260225","TOTAL"
"ALASKA","DISTRICT 04",2024,"AK","2004","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",74,9270,"20260225","TOTAL"
"ALASKA","DISTRICT 04",2024,"AK","2004","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2691,9270,"20260225","TOTAL"
"ALASKA","DISTRICT 04",2024,"AK","2004","US PRESIDENT","OTHER","OTHER",344,9270,"20260225","TOTAL"
"ALASKA","DISTRICT 04",2024,"AK","2004","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",6161,9270,"20260225","TOTAL"
"ALASKA","DISTRICT 05",2024,"AK","2005","US PRESIDENT","OTHER","OTHER",262,8020,"20260225","TOTAL"
"ALASKA","DISTRICT 05",2024,"AK","2005","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3328,8020,"20260225","TOTAL"
"ALASKA","DISTRICT 05",2024,"AK","2005","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",79,8020,"20260225","TOTAL"
"ALASKA","DISTRICT 05",2024,"AK","2005","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4351,8020,"20260225","TOTAL"
"ALASKA","DISTRICT 06",2024,"AK","2006","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",110,12000,"20260225","TOTAL"
"ALASKA","DISTRICT 06",2024,"AK","2006","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6705,12000,"20260225","TOTAL"
"ALASKA","DISTRICT 06",2024,"AK","2006","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4773,12000,"20260225","TOTAL"
"ALASKA","DISTRICT 06",2024,"AK","2006","US PRESIDENT","OTHER","OTHER",412,12000,"20260225","TOTAL"
"ALASKA","DISTRICT 07",2024,"AK","2007","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",76,9609,"20260225","TOTAL"
"ALASKA","DISTRICT 07",2024,"AK","2007","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6777,9609,"20260225","TOTAL"
"ALASKA","DISTRICT 07",2024,"AK","2007","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2513,9609,"20260225","TOTAL"
"ALASKA","DISTRICT 07",2024,"AK","2007","US PRESIDENT","OTHER","OTHER",243,9609,"20260225","TOTAL"
"ALASKA","DISTRICT 08",2024,"AK","2008","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2576,10805,"20260225","TOTAL"
"ALASKA","DISTRICT 08",2024,"AK","2008","US PRESIDENT","OTHER","OTHER",220,10805,"20260225","TOTAL"
"ALASKA","DISTRICT 08",2024,"AK","2008","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",59,10805,"20260225","TOTAL"
"ALASKA","DISTRICT 08",2024,"AK","2008","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7950,10805,"20260225","TOTAL"
"ALASKA","DISTRICT 09",2024,"AK","2009","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",93,11836,"20260225","TOTAL"
"ALASKA","DISTRICT 09",2024,"AK","2009","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5581,11836,"20260225","TOTAL"
"ALASKA","DISTRICT 09",2024,"AK","2009","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",5849,11836,"20260225","TOTAL"
"ALASKA","DISTRICT 09",2024,"AK","2009","US PRESIDENT","OTHER","OTHER",313,11836,"20260225","TOTAL"
"ALASKA","DISTRICT 10",2024,"AK","2010","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",75,8763,"20260225","TOTAL"
"ALASKA","DISTRICT 10",2024,"AK","2010","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4070,8763,"20260225","TOTAL"
"ALASKA","DISTRICT 10",2024,"AK","2010","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4357,8763,"20260225","TOTAL"
"ALASKA","DISTRICT 10",2024,"AK","2010","US PRESIDENT","OTHER","OTHER",261,8763,"20260225","TOTAL"
"ALASKA","DISTRICT 11",2024,"AK","2011","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4633,9840,"20260225","TOTAL"
"ALASKA","DISTRICT 11",2024,"AK","2011","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4864,9840,"20260225","TOTAL"
"ALASKA","DISTRICT 11",2024,"AK","2011","US PRESIDENT","OTHER","OTHER",246,9840,"20260225","TOTAL"
"ALASKA","DISTRICT 11",2024,"AK","2011","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",97,9840,"20260225","TOTAL"
"ALASKA","DISTRICT 12",2024,"AK","2012","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4169,8515,"20260225","TOTAL"
"ALASKA","DISTRICT 12",2024,"AK","2012","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4059,8515,"20260225","TOTAL"
"ALASKA","DISTRICT 12",2024,"AK","2012","US PRESIDENT","OTHER","OTHER",226,8515,"20260225","TOTAL"
"ALASKA","DISTRICT 12",2024,"AK","2012","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",61,8515,"20260225","TOTAL"
"ALASKA","DISTRICT 13",2024,"AK","2013","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3589,7577,"20260225","TOTAL"
"ALASKA","DISTRICT 13",2024,"AK","2013","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3682,7577,"20260225","TOTAL"
"ALASKA","DISTRICT 13",2024,"AK","2013","US PRESIDENT","OTHER","OTHER",237,7577,"20260225","TOTAL"
"ALASKA","DISTRICT 13",2024,"AK","2013","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",69,7577,"20260225","TOTAL"
"ALASKA","DISTRICT 14",2024,"AK","2014","US PRESIDENT","OTHER","OTHER",242,7426,"20260225","TOTAL"
"ALASKA","DISTRICT 14",2024,"AK","2014","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2768,7426,"20260225","TOTAL"
"ALASKA","DISTRICT 14",2024,"AK","2014","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",70,7426,"20260225","TOTAL"
"ALASKA","DISTRICT 14",2024,"AK","2014","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4346,7426,"20260225","TOTAL"
"ALASKA","DISTRICT 15",2024,"AK","2015","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4594,9293,"20260225","TOTAL"
"ALASKA","DISTRICT 15",2024,"AK","2015","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",88,9293,"20260225","TOTAL"
"ALASKA","DISTRICT 15",2024,"AK","2015","US PRESIDENT","OTHER","OTHER",247,9293,"20260225","TOTAL"
"ALASKA","DISTRICT 15",2024,"AK","2015","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4364,9293,"20260225","TOTAL"
"ALASKA","DISTRICT 16",2024,"AK","2016","US PRESIDENT","OTHER","OTHER",293,9669,"20260225","TOTAL"
"ALASKA","DISTRICT 16",2024,"AK","2016","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3929,9669,"20260225","TOTAL"
"ALASKA","DISTRICT 16",2024,"AK","2016","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",5344,9669,"20260225","TOTAL"
"ALASKA","DISTRICT 16",2024,"AK","2016","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",103,9669,"20260225","TOTAL"
"ALASKA","DISTRICT 17",2024,"AK","2017","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",64,7718,"20260225","TOTAL"
"ALASKA","DISTRICT 17",2024,"AK","2017","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4990,7718,"20260225","TOTAL"
"ALASKA","DISTRICT 17",2024,"AK","2017","US PRESIDENT","OTHER","OTHER",257,7718,"20260225","TOTAL"
"ALASKA","DISTRICT 17",2024,"AK","2017","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2407,7718,"20260225","TOTAL"
"ALASKA","DISTRICT 18",2024,"AK","2018","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",1928,4816,"20260225","TOTAL"
"ALASKA","DISTRICT 18",2024,"AK","2018","US PRESIDENT","OTHER","OTHER",152,4816,"20260225","TOTAL"
"ALASKA","DISTRICT 18",2024,"AK","2018","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2686,4816,"20260225","TOTAL"
"ALASKA","DISTRICT 18",2024,"AK","2018","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",50,4816,"20260225","TOTAL"
"ALASKA","DISTRICT 19",2024,"AK","2019","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2825,5025,"20260225","TOTAL"
"ALASKA","DISTRICT 19",2024,"AK","2019","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",46,5025,"20260225","TOTAL"
"ALASKA","DISTRICT 19",2024,"AK","2019","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1971,5025,"20260225","TOTAL"
"ALASKA","DISTRICT 19",2024,"AK","2019","US PRESIDENT","OTHER","OTHER",183,5025,"20260225","TOTAL"
"ALASKA","DISTRICT 20",2024,"AK","2020","US PRESIDENT","OTHER","OTHER",236,7267,"20260225","TOTAL"
"ALASKA","DISTRICT 20",2024,"AK","2020","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",66,7267,"20260225","TOTAL"
"ALASKA","DISTRICT 20",2024,"AK","2020","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3924,7267,"20260225","TOTAL"
"ALASKA","DISTRICT 20",2024,"AK","2020","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3041,7267,"20260225","TOTAL"
"ALASKA","DISTRICT 21",2024,"AK","2021","US PRESIDENT","OTHER","OTHER",274,9043,"20260225","TOTAL"
"ALASKA","DISTRICT 21",2024,"AK","2021","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3984,9043,"20260225","TOTAL"
"ALASKA","DISTRICT 21",2024,"AK","2021","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4711,9043,"20260225","TOTAL"
"ALASKA","DISTRICT 21",2024,"AK","2021","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",74,9043,"20260225","TOTAL"
"ALASKA","DISTRICT 22",2024,"AK","2022","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",41,5463,"20260225","TOTAL"
"ALASKA","DISTRICT 22",2024,"AK","2022","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2660,5463,"20260225","TOTAL"
"ALASKA","DISTRICT 22",2024,"AK","2022","US PRESIDENT","OTHER","OTHER",168,5463,"20260225","TOTAL"
"ALASKA","DISTRICT 22",2024,"AK","2022","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2594,5463,"20260225","TOTAL"
"ALASKA","DISTRICT 23",2024,"AK","2023","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",4116,10685,"20260225","TOTAL"
"ALASKA","DISTRICT 23",2024,"AK","2023","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6101,10685,"20260225","TOTAL"
"ALASKA","DISTRICT 23",2024,"AK","2023","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",137,10685,"20260225","TOTAL"
"ALASKA","DISTRICT 23",2024,"AK","2023","US PRESIDENT","OTHER","OTHER",331,10685,"20260225","TOTAL"
"ALASKA","DISTRICT 24",2024,"AK","2024","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",118,10118,"20260225","TOTAL"
"ALASKA","DISTRICT 24",2024,"AK","2024","US PRESIDENT","OTHER","OTHER",284,10118,"20260225","TOTAL"
"ALASKA","DISTRICT 24",2024,"AK","2024","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3234,10118,"20260225","TOTAL"
"ALASKA","DISTRICT 24",2024,"AK","2024","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6482,10118,"20260225","TOTAL"
"ALASKA","DISTRICT 25",2024,"AK","2025","US PRESIDENT","OTHER","OTHER",296,10460,"20260225","TOTAL"
"ALASKA","DISTRICT 25",2024,"AK","2025","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3172,10460,"20260225","TOTAL"
"ALASKA","DISTRICT 25",2024,"AK","2025","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",101,10460,"20260225","TOTAL"
"ALASKA","DISTRICT 25",2024,"AK","2025","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6891,10460,"20260225","TOTAL"
"ALASKA","DISTRICT 26",2024,"AK","2026","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",66,9448,"20260225","TOTAL"
"ALASKA","DISTRICT 26",2024,"AK","2026","US PRESIDENT","OTHER","OTHER",226,9448,"20260225","TOTAL"
"ALASKA","DISTRICT 26",2024,"AK","2026","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7143,9448,"20260225","TOTAL"
"ALASKA","DISTRICT 26",2024,"AK","2026","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2013,9448,"20260225","TOTAL"
"ALASKA","DISTRICT 27",2024,"AK","2027","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",76,8860,"20260225","TOTAL"
"ALASKA","DISTRICT 27",2024,"AK","2027","US PRESIDENT","OTHER","OTHER",192,8860,"20260225","TOTAL"
"ALASKA","DISTRICT 27",2024,"AK","2027","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6785,8860,"20260225","TOTAL"
"ALASKA","DISTRICT 27",2024,"AK","2027","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",1807,8860,"20260225","TOTAL"
"ALASKA","DISTRICT 28",2024,"AK","2028","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6713,9279,"20260225","TOTAL"
"ALASKA","DISTRICT 28",2024,"AK","2028","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",97,9279,"20260225","TOTAL"
"ALASKA","DISTRICT 28",2024,"AK","2028","US PRESIDENT","OTHER","OTHER",256,9279,"20260225","TOTAL"
"ALASKA","DISTRICT 28",2024,"AK","2028","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2213,9279,"20260225","TOTAL"
"ALASKA","DISTRICT 29",2024,"AK","2029","US PRESIDENT","OTHER","OTHER",278,10500,"20260225","TOTAL"
"ALASKA","DISTRICT 29",2024,"AK","2029","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",96,10500,"20260225","TOTAL"
"ALASKA","DISTRICT 29",2024,"AK","2029","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2708,10500,"20260225","TOTAL"
"ALASKA","DISTRICT 29",2024,"AK","2029","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7418,10500,"20260225","TOTAL"
"ALASKA","DISTRICT 30",2024,"AK","2030","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2701,10306,"20260225","TOTAL"
"ALASKA","DISTRICT 30",2024,"AK","2030","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7312,10306,"20260225","TOTAL"
"ALASKA","DISTRICT 30",2024,"AK","2030","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",75,10306,"20260225","TOTAL"
"ALASKA","DISTRICT 30",2024,"AK","2030","US PRESIDENT","OTHER","OTHER",218,10306,"20260225","TOTAL"
"ALASKA","DISTRICT 31",2024,"AK","2031","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",68,7003,"20260225","TOTAL"
"ALASKA","DISTRICT 31",2024,"AK","2031","US PRESIDENT","OTHER","OTHER",220,7003,"20260225","TOTAL"
"ALASKA","DISTRICT 31",2024,"AK","2031","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3240,7003,"20260225","TOTAL"
"ALASKA","DISTRICT 31",2024,"AK","2031","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3475,7003,"20260225","TOTAL"
"ALASKA","DISTRICT 32",2024,"AK","2032","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",69,5864,"20260225","TOTAL"
"ALASKA","DISTRICT 32",2024,"AK","2032","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",1883,5864,"20260225","TOTAL"
"ALASKA","DISTRICT 32",2024,"AK","2032","US PRESIDENT","OTHER","OTHER",170,5864,"20260225","TOTAL"
"ALASKA","DISTRICT 32",2024,"AK","2032","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3742,5864,"20260225","TOTAL"
"ALASKA","DISTRICT 33",2024,"AK","2033","US PRESIDENT","OTHER","OTHER",216,8859,"20260225","TOTAL"
"ALASKA","DISTRICT 33",2024,"AK","2033","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",2016,8859,"20260225","TOTAL"
"ALASKA","DISTRICT 33",2024,"AK","2033","US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6548,8859,"20260225","TOTAL"
"ALASKA","DISTRICT 33",2024,"AK","2033","US PRESIDENT","CHASE OLIVER","LIBERTARIAN",79,8859,"20260225","TOTAL"
"ALASKA","DISTRICT 34",2024,"AK","2034","US PRESIDENT","KAMALA D HARRIS","DEMOCRAT",3759,10012,"20260225","TOTAL"
